emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
sad,male,../data/raw\Actor_21\03-01-04-02-01-02-21.wav,-48.295708,-45.42484,-43.185387,-40.725388,-34.90846,-26.18701,-22.436647,-23.407036,-25.367922,-27.127176,-28.299635,-26.689041,-24.408903,-21.489794,-20.893084,-22.866066,-24.147924,-25.358946,-25.335243,-25.18249,-26.066843,-27.308462,-28.25313,-29.266464,-31.08832,-31.904968,-32.058838,-32.700214,-32.76325,-33.658733,-34.06082,-33.790825,-35.110928,-37.11148,-38.889057,-40.291683,-39.823154,-39.003883,-38.590714,-38.55051,-39.59314,-40.317245,-40.25461,-40.841934,-40.340332,-39.635876,-38.9901,-38.181904,-37.51424,-38.69072,-38.705643,-37.03771,-37.87995,-38.110302,-37.252502,-35.01879,-34.984993,-34.47439,-35.75996,-35.233597,-33.398815,-33.14749,-34.05211,-34.885353,-35.458607,-34.900623,-34.838116,-35.066135,-36.52622,-37.77926,-37.91212,-38.68098,-38.66307,-39.090313,-38.582916,-38.56463,-37.340553,-35.967075,-36.25217,-37.721836,-36.00132,-36.468445,-37.161972,-35.693367,-35.12565,-33.997616,-33.428585,-33.647694,-36.16427,-37.84283,-39.136703,-39.48192,-40.236355,-41.10959,-41.24224,-44.13745,-44.813976,-47.587643,-50.409187,-52.18353,-53.203056,-53.865017,-54.052273,-54.331173,-54.76831,-54.60033,-53.990406,-53.060192,-51.766167,-50.623955,-49.567432,-47.147194,-44.846207,-43.88689,-45.190445,-46.171192,-47.683697,-49.19671,-49.604065,-50.35135,-50.684216,-51.017532,-50.095875,-49.18273,-49.977722,-50.50049,-50.3998,-51.507214
sad,female,../data/raw\Actor_12\03-01-04-02-02-02-12.wav,-34.864338,-41.326252,-45.594543,-48.283558,-51.90966,-51.2438,-49.340755,-48.639782,-45.57107,-41.64065,-39.174145,-36.751064,-34.121742,-29.44182,-24.519102,-20.719603,-20.07361,-22.563585,-26.553205,-29.648182,-32.072666,-34.4095,-35.135662,-36.121532,-36.453613,-34.52011,-33.932766,-34.163292,-32.32029,-30.455482,-29.024641,-26.767334,-25.99828,-26.631966,-27.852709,-31.158173,-34.357677,-36.332302,-38.089417,-38.43811,-38.42767,-38.507713,-38.00745,-36.96676,-35.76095,-35.629555,-34.250164,-32.15758,-30.936787,-32.952713,-34.80765,-35.125114,-37.00236,-36.77082,-37.227844,-36.51743,-36.242004,-33.905712,-32.81216,-32.74299,-32.38883,-33.25609,-34.60799,-35.908752,-37.25616,-35.858658,-33.932434,-32.943142,-34.101833,-35.64166,-36.71566,-36.264088,-37.255943,-38.424908,-38.25288,-37.72156,-36.86234,-37.3044,-37.494278,-35.840385,-36.014862,-36.515892,-36.523815,-36.681828,-36.81582,-35.632156,-35.39479,-36.943783,-38.346245,-38.52968,-38.7729,-38.192772,-38.77705,-38.686142,-37.909885,-36.677826,-36.742737,-37.129005,-38.06902,-38.022274,-37.75325,-39.80783,-42.00254,-42.41021,-43.3048,-44.632812,-46.6826,-47.28168,-47.58738,-48.163708,-47.768555,-46.62918,-46.567482,-46.661266,-46.280262,-46.463993,-45.29701,-44.77435,-43.985535,-43.34518,-42.743187,-42.003235,-41.82418,-41.967117,-42.956505,-43.351635,-43.96472,-42.989605
angry,male,../data/raw\Actor_23\03-01-05-01-01-01-23.wav,-53.96357,-52.605125,-50.7151,-48.456207,-45.65671,-41.915436,-38.858536,-36.82734,-35.064106,-35.28241,-37.128735,-39.097492,-40.41104,-40.9756,-41.75762,-41.025192,-40.213127,-39.5533,-38.925674,-37.947464,-37.74009,-38.743923,-40.563366,-41.934376,-42.26683,-41.604908,-41.310173,-41.475067,-41.99247,-42.891674,-43.621094,-44.10709,-45.276287,-45.349606,-44.709396,-44.906166,-44.32818,-43.822765,-43.465256,-42.98118,-42.81315,-43.621357,-45.25081,-46.18374,-45.200127,-44.386974,-43.321144,-42.375607,-42.363194,-44.3206,-44.73236,-44.57186,-44.935646,-43.592304,-43.803776,-43.598778,-44.39085,-44.53528,-45.279877,-45.180428,-44.688065,-44.378906,-43.71859,-44.266884,-45.600224,-45.517803,-44.881973,-45.359325,-46.76427,-46.84405,-46.709137,-46.833027,-47.38536,-47.148533,-46.593304,-46.363796,-46.497437,-46.709976,-45.97602,-45.74552,-45.027607,-44.793526,-45.391766,-46.415062,-46.550987,-46.690834,-46.987637,-47.099293,-46.38921,-45.732773,-45.934677,-45.71191,-45.844532,-47.31245,-47.46356,-48.229073,-49.880573,-51.48546,-52.070854,-51.998425,-51.884296,-52.222828,-52.25989,-53.04906,-52.840076,-53.149097,-53.000042,-52.912617,-52.9659,-52.56949,-51.99946,-51.22679,-50.381912,-50.4934,-50.75807,-51.567657,-52.28726,-52.880657,-53.824955,-53.984745,-54.098778,-53.93716,-54.071644,-53.470856,-53.45921,-54.137115,-54.50387,-54.80506
angry,female,../data/raw\Actor_02\03-01-05-02-02-02-02.wav,-47.679413,-47.471706,-47.733288,-47.600258,-46.82422,-43.926434,-41.814796,-39.866745,-37.00236,-33.703804,-30.208467,-27.423197,-25.166397,-23.686766,-24.51928,-25.874895,-26.940256,-27.469408,-28.722958,-29.313665,-30.01587,-30.73728,-30.752142,-30.72928,-29.078144,-27.253662,-27.530794,-28.022608,-28.458242,-29.437239,-29.17525,-28.424314,-28.097614,-26.593674,-25.531796,-27.136961,-27.948431,-27.972433,-27.506691,-27.013086,-27.370304,-28.70372,-30.085264,-31.042538,-31.088964,-30.909977,-30.339787,-30.128242,-29.212934,-29.130331,-28.587067,-27.494736,-28.146898,-27.618778,-28.550634,-29.541449,-30.514174,-29.775236,-29.744211,-28.915613,-28.569908,-28.662352,-29.16703,-30.3264,-31.707047,-32.50771,-31.670397,-30.387978,-29.872406,-30.899965,-31.805992,-32.53017,-32.98028,-32.644684,-32.38502,-31.645346,-32.592724,-33.518505,-34.03295,-33.901176,-33.67146,-32.37772,-31.961193,-32.620617,-32.118786,-30.862131,-29.915636,-30.485878,-31.184351,-30.106878,-30.008272,-31.134615,-31.928919,-31.132593,-31.562756,-32.39702,-32.901566,-30.852757,-30.1118,-31.548243,-30.98413,-30.344421,-29.419096,-31.420704,-32.383347,-31.8481,-30.977236,-31.64914,-33.43904,-34.709763,-36.276928,-38.015366,-40.175335,-40.412216,-40.12569,-40.888027,-40.98016,-41.452538,-42.313164,-43.011936,-43.364872,-43.62815,-44.249516,-44.157314,-43.8608,-43.64869,-42.58762,-41.94523
angry,female,../data/raw\Actor_08\03-01-05-01-01-01-08.wav,-29.072573,-37.47025,-44.281174,-47.836544,-48.471844,-46.92362,-42.163765,-36.63951,-32.630558,-31.281458,-32.43476,-35.720505,-37.97768,-38.63773,-40.354687,-40.343063,-38.303875,-36.878742,-36.95668,-37.14167,-38.467834,-40.28626,-40.943302,-42.19366,-42.23948,-41.64225,-41.29205,-41.443844,-41.359413,-42.107582,-43.22997,-44.142143,-45.089203,-45.05054,-44.078957,-42.53878,-41.597496,-42.026257,-42.33703,-42.948994,-43.850483,-44.794117,-44.887486,-44.011,-43.078922,-42.947853,-42.8664,-44.127823,-44.497845,-44.44919,-44.495686,-44.485756,-45.42797,-44.556503,-45.52891,-46.398075,-47.357243,-45.96855,-44.655098,-43.797703,-43.752766,-44.520542,-45.97715,-46.593143,-45.672764,-45.05651,-45.904922,-47.571857,-47.252003,-46.771606,-47.3128,-48.0169,-48.383137,-48.176723,-47.615173,-48.269634,-49.011982,-48.846092,-49.063564,-49.01158,-48.74232,-48.405754,-48.81403,-48.054462,-47.887276,-47.111694,-46.429443,-46.18499,-46.691486,-46.25034,-45.997684,-46.460808,-47.284416,-48.03649,-47.757805,-48.424454,-49.045277,-49.15076,-49.071125,-49.75051,-49.838364,-49.221176,-49.99948,-50.45502,-49.624413,-49.41871,-50.119064,-50.503353,-51.14836,-51.713436,-52.77505,-54.29634,-55.15472,-55.65293,-56.2219,-56.24092,-56.116993,-56.606842,-57.06738,-57.217216,-57.224075,-57.258423,-57.225063,-57.270824,-57.66369,-57.809044,-57.65413,-57.652523
angry,female,../data/raw\Actor_10\03-01-05-02-01-02-10.wav,-38.814167,-36.893627,-37.321144,-37.39887,-36.9973,-35.36617,-33.400166,-31.12121,-27.467283,-23.179605,-18.206707,-15.38304,-12.834264,-10.742142,-9.905398,-10.060381,-11.39843,-13.490859,-17.048637,-18.995,-19.961748,-20.28062,-19.899017,-20.242989,-20.39652,-19.64197,-19.635695,-19.402834,-17.810368,-17.310575,-17.271534,-17.213715,-18.015877,-17.251478,-16.27191,-17.989422,-19.413523,-19.874533,-20.78821,-20.411299,-20.055574,-20.242376,-19.936577,-20.266481,-20.077175,-21.352972,-21.569826,-21.110088,-19.733912,-19.99572,-20.577957,-21.535257,-23.334705,-22.243963,-21.167204,-21.564867,-23.074121,-22.917625,-23.107502,-22.95954,-22.243502,-21.141277,-20.619118,-20.944838,-21.6693,-23.202126,-24.656532,-25.530432,-25.736588,-25.117226,-24.110743,-24.662027,-27.047863,-28.024263,-27.107893,-27.214289,-26.10845,-24.894644,-24.509693,-23.188663,-23.06534,-23.605888,-22.559872,-22.155529,-22.733965,-22.865177,-24.09899,-26.10621,-26.180574,-26.946321,-27.276937,-27.165663,-26.588108,-26.220919,-25.184969,-25.510336,-26.430914,-26.341887,-25.794115,-26.483433,-28.174532,-29.239168,-27.920517,-27.846954,-29.63623,-31.22297,-33.010094,-35.32557,-36.568855,-36.801006,-36.138954,-35.47349,-35.85253,-35.635014,-35.0102,-34.51389,-34.495483,-34.349762,-33.68564,-32.681065,-32.512592,-32.56673,-33.42466,-34.699486,-36.223045,-36.974365,-37.562893,-38.824566
fear,female,../data/raw\Actor_18\03-01-06-01-02-02-18.wav,-51.38671,-49.880905,-50.38135,-52.252163,-53.601322,-51.32463,-47.640434,-42.289856,-37.727924,-34.555443,-33.527203,-35.2817,-40.511955,-42.270317,-43.904224,-44.666183,-44.70806,-44.405926,-43.9388,-40.60819,-38.42824,-37.607105,-38.379593,-40.922295,-42.461815,-42.686615,-42.571358,-43.264076,-43.46742,-44.067535,-43.41465,-42.93918,-43.867638,-45.32518,-47.257618,-48.88706,-48.812534,-47.036774,-46.22288,-44.923622,-43.576084,-42.97455,-43.609417,-44.48071,-44.841125,-45.300373,-44.867,-46.154232,-46.496853,-47.389618,-47.810112,-45.556435,-45.78399,-45.527946,-46.705044,-47.54662,-47.577183,-45.50213,-43.844284,-42.68519,-42.89097,-45.357727,-47.706535,-47.965622,-47.080627,-46.64429,-46.33056,-47.770256,-49.10312,-49.7039,-49.593765,-49.8509,-50.32703,-50.856926,-51.421463,-52.586357,-51.36097,-51.738487,-52.1501,-51.044273,-50.471516,-51.12789,-50.83047,-50.366974,-50.529427,-50.247364,-50.295753,-50.307312,-49.73757,-50.323994,-50.479443,-49.97837,-49.957233,-50.584602,-50.130066,-49.919785,-49.375732,-49.412937,-49.280357,-49.997726,-50.89702,-53.318176,-53.777817,-55.22155,-56.9077,-57.729397,-58.21106,-58.153305,-57.54287,-57.179794,-57.706802,-57.529667,-57.14417,-56.82054,-56.705086,-56.234005,-56.370102,-56.304592,-56.539307,-56.88204,-57.24595,-58.104073,-58.028683,-57.835552,-56.734222,-56.013977,-56.015545,-57.117058
fear,female,../data/raw\Actor_10\03-01-06-02-02-01-10.wav,-43.376053,-42.77616,-44.044193,-43.678715,-45.00993,-45.47387,-43.940735,-39.926865,-33.705463,-30.00134,-25.532547,-22.540024,-20.738949,-20.143167,-21.394007,-22.804533,-26.04816,-28.65037,-30.166677,-30.026188,-30.435057,-31.770893,-30.658258,-29.228146,-27.436522,-27.071625,-27.685648,-27.447247,-26.403334,-26.508608,-28.249874,-31.023273,-34.4252,-37.038563,-36.404087,-35.777546,-36.233837,-35.96888,-34.637917,-33.834797,-33.097763,-33.72773,-34.004917,-33.617046,-31.846186,-33.283688,-35.98485,-37.78813,-38.303474,-38.199432,-36.89633,-35.624844,-36.262543,-36.13092,-35.77885,-33.944843,-33.88119,-33.217655,-34.109562,-34.42594,-35.035156,-33.144432,-32.395405,-31.832008,-30.0745,-30.124977,-31.672415,-33.153385,-34.47154,-35.693123,-36.382572,-35.268642,-34.626324,-35.47778,-36.39895,-38.043064,-38.63209,-37.437786,-36.66594,-36.063736,-35.974354,-35.864735,-37.2988,-37.461956,-36.5536,-37.005306,-37.81873,-38.539207,-38.414185,-36.798,-36.26601,-36.6165,-35.49518,-33.30882,-31.831465,-32.89607,-34.643597,-34.97951,-36.288567,-36.86902,-36.979324,-37.547993,-39.59513,-41.9097,-43.99834,-45.381435,-45.67065,-46.002346,-45.520287,-44.61273,-43.74207,-43.352806,-43.511192,-43.060307,-42.723442,-42.48205,-42.788998,-43.153503,-42.350544,-42.22114,-42.587055,-43.362823,-43.829243,-44.388866,-44.579205,-45.69341,-45.877556,-46.125195
surprise,male,../data/raw\Actor_09\03-01-08-01-02-02-09.wav,-59.42538,-51.634148,-44.893013,-42.430267,-44.551563,-48.22539,-47.108543,-46.360657,-46.50255,-48.13025,-49.599663,-49.671406,-50.92847,-50.27695,-49.09984,-48.147667,-48.449883,-49.457462,-50.443214,-51.079693,-52.141098,-52.92155,-54.242752,-55.28721,-55.43665,-55.311943,-55.962452,-56.614143,-57.732315,-58.669144,-59.37507,-59.546528,-59.902893,-60.117836,-60.74172,-62.234344,-62.40432,-61.627007,-61.507217,-61.928234,-62.485752,-61.798893,-61.32026,-61.875782,-62.53765,-63.12777,-63.266743,-61.903023,-60.983536,-62.559677,-63.92163,-64.385155,-64.266426,-62.929825,-62.145626,-60.959736,-62.741272,-62.58201,-62.505547,-61.80309,-62.067398,-63.360737,-63.145187,-62.796,-63.188927,-62.63976,-62.72053,-62.10963,-61.730022,-61.869823,-60.94388,-60.868687,-61.638863,-62.394867,-63.205017,-63.259415,-63.857647,-65.72955,-66.3787,-66.12559,-66.365486,-66.724815,-66.449394,-66.32212,-65.37121,-65.55835,-64.84137,-64.342545,-65.32496,-65.35679,-65.79133,-66.172264,-66.96812,-67.44723,-68.11853,-68.526535,-69.13616,-69.36678,-69.24266,-69.5973,-69.67671,-69.376884,-68.89129,-68.73226,-69.198875,-69.93261,-70.3374,-71.01473,-71.61885,-71.76274,-72.23538,-73.11919,-73.8311,-73.60841,-73.643684,-73.80162,-74.17311,-73.46351,-72.49243,-72.85598,-72.783394,-72.665855,-72.871155,-72.86764,-73.1133,-73.821686,-74.31914,-74.44786
disgust,female,../data/raw\Actor_02\03-01-07-01-02-01-02.wav,-58.44839,-56.81063,-53.57601,-51.763912,-49.98921,-42.86035,-37.648975,-33.644653,-32.618637,-35.366844,-39.32246,-43.925495,-46.23645,-43.746418,-41.66147,-40.18737,-38.87602,-38.133244,-38.344677,-37.852226,-38.803223,-40.52499,-42.16359,-44.36172,-45.869774,-44.88914,-43.34731,-41.07754,-38.947895,-39.315388,-41.348484,-43.926434,-46.340816,-48.42036,-47.146515,-45.36895,-44.745163,-44.937553,-44.85424,-45.790157,-47.811924,-48.90546,-48.509853,-47.74279,-47.26803,-47.675594,-48.03657,-48.39956,-47.912155,-48.47569,-48.133656,-46.985363,-48.487686,-48.025105,-47.847557,-47.701347,-47.969612,-47.212845,-46.219032,-45.357574,-45.958046,-46.860664,-47.197395,-47.561066,-47.447365,-46.858006,-47.168495,-48.01615,-48.244537,-48.972076,-49.44335,-48.539474,-49.287533,-49.377743,-49.332962,-50.895874,-52.067192,-53.642628,-53.765343,-53.518387,-52.89991,-53.92131,-53.975807,-52.588615,-52.719563,-52.89245,-51.613693,-51.595062,-52.044807,-51.747353,-52.25135,-53.976826,-53.827747,-54.689915,-54.269108,-53.98844,-54.188587,-52.994064,-52.092705,-51.77156,-51.131035,-52.222256,-52.696262,-52.934082,-53.354286,-54.012806,-54.892616,-54.76674,-55.13094,-55.387177,-56.525646,-57.10244,-58.246284,-58.94856,-59.37154,-60.02931,-61.73847,-61.520107,-60.832355,-60.157387,-59.37801,-59.024952,-58.944492,-58.554497,-58.444023,-58.218815,-58.18267,-58.347492
disgust,female,../data/raw\Actor_20\03-01-07-01-01-02-20.wav,-57.287807,-55.41956,-54.203667,-55.07499,-56.041042,-51.798832,-47.64561,-45.738697,-43.799873,-43.411465,-44.31959,-46.289055,-49.277916,-48.955837,-47.447144,-46.826412,-47.23514,-48.661392,-49.798668,-48.353725,-46.39131,-45.426174,-44.540276,-45.136967,-45.004684,-45.632294,-47.490887,-48.84033,-48.945343,-49.312298,-48.446533,-48.09166,-49.22247,-50.505215,-51.16797,-50.62415,-51.827972,-53.497463,-52.5996,-50.828667,-50.332565,-51.163296,-52.3032,-53.387108,-52.84274,-54.11576,-54.459045,-54.441307,-53.878643,-54.51248,-55.45203,-56.45904,-56.75274,-54.363335,-55.005375,-55.87578,-56.36108,-55.629005,-56.10126,-54.979572,-54.588947,-54.735188,-54.84804,-54.709354,-53.605064,-53.076694,-52.691692,-52.7447,-52.869473,-52.9701,-53.5911,-55.191883,-56.015778,-55.555317,-55.893562,-57.02972,-57.07465,-57.680084,-57.02865,-56.783768,-56.957603,-57.03148,-56.999805,-57.71793,-57.504173,-58.48738,-58.87925,-58.627384,-59.65265,-58.918617,-59.862564,-60.528564,-60.418587,-60.87567,-60.358707,-60.480854,-60.17064,-60.092243,-61.129745,-60.418568,-60.92917,-60.688488,-61.011017,-62.08439,-62.724133,-62.27218,-61.67839,-61.930634,-62.416893,-62.74936,-63.21485,-63.067814,-63.00836,-63.926964,-64.24458,-64.90335,-64.88406,-64.90894,-65.343025,-65.37137,-65.97292,-65.809,-66.21245,-66.11976,-65.95861,-66.17102,-66.16194,-66.81319
sad,male,../data/raw\Actor_15\03-01-04-02-01-01-15.wav,-29.720745,-35.210587,-38.07014,-37.72756,-34.078697,-32.94215,-34.60766,-38.507904,-40.208244,-39.359867,-36.385406,-35.37871,-37.910603,-40.745945,-40.993977,-38.9554,-37.009922,-36.76737,-38.0436,-40.216465,-42.01642,-42.139397,-39.628735,-39.242172,-40.811047,-42.50362,-43.385582,-43.04226,-41.886528,-41.56756,-42.541973,-44.011963,-45.181263,-45.86807,-44.83106,-44.880333,-45.80559,-46.310696,-46.15271,-45.76973,-45.07606,-45.18751,-46.25594,-47.1297,-45.65129,-45.599483,-44.636997,-44.104,-44.589085,-46.189186,-46.419914,-45.807926,-46.219013,-45.514996,-45.64002,-45.469536,-46.45641,-46.193123,-45.806255,-45.477142,-45.36012,-45.59306,-45.541325,-45.931362,-46.052063,-45.44592,-45.48459,-47.324177,-47.857174,-47.354946,-46.95269,-45.88386,-46.36971,-46.85062,-45.569214,-45.905586,-45.310123,-45.646435,-45.815617,-45.514668,-46.127666,-46.61612,-47.359947,-48.03239,-49.0169,-49.164013,-48.40085,-49.3794,-49.365353,-49.16845,-49.43278,-48.906494,-48.924896,-48.946686,-48.98557,-49.18093,-49.76926,-50.337925,-51.17465,-52.205727,-53.31845,-53.25745,-52.71533,-52.13386,-52.042248,-52.30304,-52.821896,-53.500584,-54.221645,-54.854065,-55.320038,-55.982544,-56.204617,-56.29573,-56.101044,-55.504158,-55.635826,-55.866707,-55.487595,-55.008434,-54.170166,-54.251415,-54.181534,-53.300247,-53.01869,-53.753185,-54.639072,-55.285034
sad,female,../data/raw\Actor_20\03-01-04-02-02-02-20.wav,-59.1465,-58.164925,-56.599632,-55.556107,-55.56674,-54.82075,-53.32124,-51.843357,-49.775974,-48.086033,-45.381817,-43.426483,-40.81711,-36.935684,-32.91681,-29.017687,-26.518234,-25.615257,-26.75641,-28.910603,-29.753504,-30.35171,-31.025682,-33.23778,-35.354713,-35.616047,-36.325684,-36.425602,-36.04695,-36.77309,-37.30681,-36.96614,-37.372566,-36.79286,-36.129456,-37.838356,-39.09829,-39.773876,-40.66097,-40.56333,-40.777576,-41.818707,-42.880196,-43.592598,-42.1619,-40.29795,-39.24914,-39.178013,-37.44809,-38.095802,-39.125687,-38.328285,-39.074852,-38.40331,-39.19523,-39.115837,-40.491158,-39.681793,-39.0955,-38.424183,-37.826286,-37.13219,-36.97719,-37.830265,-39.13343,-39.279137,-38.438217,-39.87496,-40.55844,-40.310173,-40.909054,-40.90696,-41.808228,-42.761257,-42.44127,-41.7154,-39.963894,-40.666,-40.026634,-39.35222,-40.374805,-39.2259,-36.887466,-36.77791,-36.612617,-36.478897,-38.076706,-39.255272,-40.277386,-40.820232,-40.25333,-40.18109,-41.034245,-39.124306,-39.087746,-38.195133,-37.957336,-38.681725,-39.025856,-39.374878,-40.407692,-43.854465,-46.756145,-47.148808,-46.95136,-48.682766,-49.894947,-50.52238,-51.12279,-51.565388,-51.86835,-51.735657,-50.824135,-50.408962,-49.80343,-49.387215,-48.790115,-47.673378,-46.67342,-46.218727,-45.832542,-45.51163,-45.98225,-47.76163,-48.91515,-49.079247,-49.188793,-49.233425
sad,male,../data/raw\Actor_05\03-01-04-02-02-02-05.wav,-46.770508,-52.579052,-53.788506,-53.244003,-50.9532,-49.03789,-49.1418,-49.56957,-49.85197,-50.607243,-51.229294,-51.798332,-52.041668,-52.615257,-52.20993,-53.00032,-52.9265,-52.441208,-52.406628,-52.50419,-52.619728,-53.363503,-54.527843,-55.399403,-56.71267,-57.387566,-57.85908,-58.18236,-58.38231,-58.030315,-58.245247,-58.779778,-60.004944,-60.65645,-60.38148,-60.353584,-60.66187,-61.427177,-62.431675,-63.708492,-63.106033,-61.531097,-60.799103,-61.321262,-62.638775,-64.27738,-65.12384,-63.147358,-61.429363,-62.611492,-63.358166,-62.852325,-64.6063,-64.25719,-63.796806,-61.219402,-60.190567,-58.080128,-56.726032,-59.341564,-61.26427,-61.719437,-62.58302,-63.898335,-63.182053,-63.23362,-64.46901,-64.86228,-64.63754,-64.39288,-64.194,-64.27949,-64.43341,-62.831585,-62.039284,-63.787292,-63.362476,-62.74996,-62.567707,-62.512047,-64.04054,-64.35082,-65.09849,-65.57425,-65.197876,-64.9627,-65.23619,-65.191185,-64.613335,-64.1453,-64.82876,-65.308044,-66.025475,-66.69382,-67.10128,-67.20669,-68.06782,-67.88422,-68.32419,-68.72538,-69.47203,-69.79905,-70.32365,-70.80611,-71.15353,-70.87661,-70.51464,-70.39925,-70.06146,-69.45252,-69.83623,-69.64957,-69.44711,-69.60896,-70.453415,-71.63458,-72.22966,-72.859375,-73.491714,-73.30217,-72.46688,-72.03095,-71.58763,-71.07703,-71.7466,-73.07065,-73.92359,-75.01674
surprise,female,../data/raw\Actor_02\03-01-08-02-02-01-02.wav,-48.898525,-49.302334,-50.39471,-50.97918,-51.38317,-49.777565,-47.282803,-43.500248,-40.530136,-38.927074,-37.794365,-38.803673,-40.30843,-39.972927,-39.2416,-38.16708,-36.77041,-35.806564,-34.98946,-34.210327,-34.36233,-34.809845,-35.488525,-36.996136,-37.26641,-36.880436,-37.8237,-39.257942,-40.22323,-41.358696,-40.878735,-39.75839,-40.069996,-39.306145,-38.359924,-38.96638,-39.35427,-39.72024,-39.469135,-39.240974,-39.13796,-39.635128,-39.419224,-39.195484,-39.40253,-40.4872,-41.38103,-42.341667,-41.584274,-41.32438,-41.2969,-40.850098,-42.090847,-41.978848,-41.731842,-41.9574,-41.78924,-41.180492,-40.929264,-40.924686,-41.246563,-41.185474,-41.75442,-42.208996,-42.174976,-42.884743,-43.02072,-42.69775,-43.214607,-44.29503,-44.460075,-43.736977,-43.495586,-42.58526,-42.749332,-42.98835,-43.182793,-44.500572,-44.652348,-43.48029,-43.606773,-43.02571,-41.96654,-42.445477,-43.006897,-42.874046,-42.659004,-42.289696,-41.55125,-41.73409,-42.242737,-43.160122,-43.821716,-44.41195,-44.64879,-44.432335,-44.06833,-44.085686,-44.22837,-44.35692,-44.67625,-44.047184,-43.222683,-43.77628,-44.03907,-45.188526,-45.589973,-45.627827,-46.364956,-47.3985,-48.02928,-48.26173,-49.104015,-49.499924,-49.660675,-50.07099,-50.655205,-51.166565,-51.350163,-51.520103,-51.35883,-51.38902,-51.86627,-51.441483,-50.68923,-50.305805,-49.740376,-49.153873
